"Order ID,Order Date, Unit Cost , Price ,Order Qty,Channel,Promotion Name,Product Name,Product Sub Category,Product Category,State,Zone"
"18691,28/12/2012, 438.13 ,"" 1,000.00 "",9,Store,Deeper Promotion,""Fabrikam Trendsetter 1"""" 25mm X400 Blue"",Camcorders,Cameras and camcorders ,Borno,North East"
"18694,24/11/2013, 260.16 , 308.00 ,13,Catalog,Winners Promotion,The Phone Company Touch Screen Phones Capacitive M908 Grey,Touch Screen Phones ,Cell phones,Ebonyi,South East"
"18695,29/07/2012, 94.51 , 188.50 ,12,Store,Adventist Promotion,A. Datum Advanced Digital Camera M300 Pink,Digital Cameras,Cameras and camcorders ,Borno,North East"
"18698,10/09/2012, 231.89 , 332.00 ,10,Store,No Discount,Kekule SLR Camera M144 Silver Grey,Digital SLR Cameras,Cameras and camcorders ,Anambra,South East"
"18699,26/07/2012, 533.15 , 999.00 ,9,Online,August Promotion,WWI Projector 720p DLP56 Black,Projectors & Screens,Computers,Nasarawa,North Central"
"18700,15/09/2012, 184.51 , 369.00 ,10,Store,No Discount,SV Car Video LCD7 M7003 Black,Car Video,TV and Video,Zamfara,North West"
"18702,21/05/2012, 222.72 , 312.00 ,10,Store,No Discount,A. Datum SLR Camera M140 Pink,Digital SLR Cameras,Cameras and camcorders ,Edo,South South"
"18704,08/06/2012, 260.66 , 310.00 ,12,Catalog,Adventist Promotion,The Phone Company Smart phones Unlocked International M800 White,Smart phones & PDAs ,Cell phones,Ebonyi,South East"
"18705,09/03/2013, 87.70 , 126.90 ,10,Online,No Discount,SV 16xDVD M360 Silver,VCD & DVD,TV and Video,Ebonyi,South East"
"18706,03/06/2013, 108.96 , 427.00 ,10,Store,No Discount,Kekule SLR Camera X146 Orange,Digital SLR Cameras,Cameras and camcorders ,Borno,North East"
"18707,27/04/2013, 9.31 , 9.99 ,10,Store,No Discount,SV DVD 38 DVD Storage Binder E25 Black,Movie DVD,""Music, Movies and Audio Books"",Rivers,South South"
"18708,09/07/2013, 8.71 , 19.99 ,10,Store,No Discount,Kekule General Carrying Case E304 Silver,Cameras & Camcorders Accessories,Cameras and camcorders ,Kebbi,North West"
"18713,29/03/2012, 75.82 , 159.00 ,10,Store,No Discount,Proseware Photo Ink Jet Printer M100 Black,""Printers, Scanners & Fax"",Computers,Benue,North Central"
"18717,04/06/2012, 23.32 , 629.00 ,12,Reseller,Adventist Promotion,Fabrikam SLR Camera X146 Black,Digital SLR Cameras,Cameras and camcorders ,Delta,South South"
"18718,13/08/2013, 169.13 , 633.00 ,20,Reseller,No Discount,""Fabrikam Home and vacation moviemaker 1/3"""" 8.5mm M200 Blue"",Camcorders,Cameras and camcorders ,Kwara,North Central"
"18720,22/09/2012, 278.58 , 399.00 ,10,Catalog,No Discount,Kekule Home Theater System 5.1 Channel M1530 Silver,Home Theater System,TV and Video,Ebonyi,South East"
"18722,06/11/2012, 155.22 , 358.00 ,13,Store,Winners Promotion,""Kekule SLR Camera 35"""" M358 Silver"",Digital SLR Cameras,Cameras and camcorders ,Cross River,South South"
"18724,09/04/2014, 306.25 , 329.00 ,12,Store,Easter Promotion,Kekule Home Theater System 4.1 Channel M1410 Brown,Home Theater System,TV and Video,Kebbi,North West"
"18725,04/10/2014, 137.33 , 231.00 ,10,Store,No Discount,A. Datum Full Frame Digital Camera X300 Green,Digital Cameras,Cameras and camcorders ,Ebonyi,South East"
"18727,24/05/2012, 12.77 , 109.99 ,5,Store,No Discount,SV DVD 7-Inch Player Portable E200 Black,Movie DVD,""Music, Movies and Audio Books"",Edo,South South"
"18728,17/08/2013, 29.10 , 35.99 ,12,Online,Adventist Promotion,Kekule 4 Handset Cordless Phone System M86 Grey,Home & Office Phones,Cell phones,Ebonyi,South East"
"18729,09/01/2013, 133.22 , 196.90 ,12,Store,New Year Promotion,A. Datum SLR-like Digital Camera M400 Orange,Digital Cameras,Cameras and camcorders ,Kwara,North Central"
"18732,15/11/2012, 41.88 , 160.00 ,13,Store,Winners Promotion,Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 White,""Printers, Scanners & Fax"",Computers,Jigawa,North West"
"18733,28/10/2012, 73.48 , 121.00 ,13,Online,Xmas Holiday Promotion,Proseware Scan Jet Digital Flat Bed Scanner M300 Black,""Printers, Scanners & Fax"",Computers,Kwara,North Central"
"18734,26/07/2014, 8.38 , 12.99 ,48,Online,Adventist Promotion,SV DVD Movies E100 Yellow,Movie DVD,""Music, Movies and Audio Books"",Ebonyi,South East"
"18735,10/10/2013, 11.66 , 17.99 ,13,Reseller,Xmas Holiday Promotion,SV DVD 48 DVD Storage Binder M50 Black,Movie DVD,""Music, Movies and Audio Books"",Kwara,North Central"
"18737,23/12/2012, 22.11 , 190.00 ,8,Reseller,Convention Promotion,Kekule Screen 100in E010 Silver,Projectors & Screens,Computers,Ogun,South West"
"18738,29/12/2012, 38.78 , 69.99 ,8,Reseller,Convention Promotion,Kekule Wireless Laser Mouse M55 Silver,Computers Accessories,Computers,Ogun,South West"
"18739,24/01/2013, 0.85 , 22.89 ,18,Reseller,Hammartan Promotion,Kekule DVD 60 DVD Storage Binder L20 Silver,Movie DVD,""Music, Movies and Audio Books"",Kwara,North Central"
"18741,06/03/2013, 269.38 , 310.00 ,10,Store,No Discount,The Phone Company PDA Wifi 3.7-inch M250 Black,Smart phones & PDAs ,Cell phones,Kaduna,North West"
"18742,23/04/2014, 254.53 , 860.00 ,10,Store,No Discount,Fabrikam Business Videographer 1/3'' 8.5mm M380 Black,Camcorders,Cameras and camcorders ,Ebonyi,South East"
"18743,04/12/2013, 6.45 , 95.95 ,13,Reseller,Winners Promotion,Kekule 4GB Portable MP3 Player M450 White,MP4&MP3,Audio,Delta,South South"
"18744,22/12/2013, 325.54 , 699.00 ,9,Catalog,Deeper Promotion,Proseware Laptop15 M510 Black,Laptops,Computers,Ebonyi,South East"
"18745,25/01/2013, 30.40 , 280.00 ,9,Online,Hammartan Promotion,The Phone Company PDA Palm 3.5 inch M810 Black,Smart phones & PDAs ,Cell phones,Kwara,North Central"
"18746,28/03/2012, 17.12 , 21.57 ,6,Reseller,New Year Promotion,Kekule 2G MP3 Player E200 Black,MP4&MP3,Audio,Ogun,South West"
"18747,29/08/2012, 186.83 , 299.90 ,18,Catalog,Adventist Promotion,WWI Desktop PC1.80 E1802 White,Desktops,Computers,Ebonyi,South East"
"18748,15/11/2012, 232.97 , 229.00 ,8,Store,Convention Promotion,WWI Projector 480p LCD12 Black,Projectors & Screens,Computers,Bayelsa,South South"
"18749,07/07/2013, 9.40 , 199.00 ,12,Store,Adventist Promotion,Kekule Home Theater System 2.1 Channel E1220 Silver,Home Theater System,TV and Video,Edo,South South"
"18750,09/09/2013, 10.55 , 156.00 ,30,Online,No Discount,WWI 1GB Digital Voice Recorder Pen E100 Black,Recording Pen,Audio,Kwara,North Central"
"18751,20/07/2012, 29.43 , 38.99 ,12,Store,Adventist Promotion,Kekule Private Automatic Branch Exchange M65 Black,Home & Office Phones,Cell phones,Ebonyi,South East"
"18752,07/03/2013, 299.46 , 429.00 ,10,Store,No Discount,Kekule Home Theater System 5.1 Channel M1500 Silver,Home Theater System,TV and Video,Anambra,South East"
"18753,06/10/2014, 71.38 , 99.00 ,26,Reseller,Xmas Holiday Promotion,WWI LCD17 E200 Black,Monitors,Computers,Kwara,North Central"
"18754,27/12/2011, 4.65 , 29.90 ,9,Store,Deeper Promotion,Kekule USB 2.0 Dock Station docking station M800 Grey,Computers Accessories,Computers,Delta,South South"
"18756,14/04/2012, 10.42 , 23.00 ,10,Store,No Discount,Kekule Lifestyles Series - Big Button Cordless phone M800 Black,Home & Office Phones,Cell phones,Oyo,South West"
"18757,31/07/2012, 29.15 , 69.00 ,4,Store,August Promotion,SV 8xDVD E100 Silver,VCD & DVD,TV and Video,Bayelsa,South South"
"18758,31/03/2013, 51.90 , 165.00 ,10,Reseller,No Discount,A. Datum Ultra Compact Digital Camera M190 Pink,Digital Cameras,Cameras and camcorders ,Delta,South South"
"18759,23/04/2014, 40.68 , 269.90 ,24,Store,Easter Promotion,Litware Home Theater System 2.1 Channel E211 Black,Home Theater System,TV and Video,Oyo,South West"
"18760,03/07/2014, 92.29 , 196.90 ,10,Store,No Discount,A. Datum SLR-like Digital Camera M400 Silver,Digital Cameras,Cameras and camcorders ,Jigawa,North West"
"18761,30/11/2014, 140.50 , 436.20 ,13,Catalog,Winners Promotion,""Fabrikam SLR Camera 35"""" X358 Silver Grey"",Digital SLR Cameras,Cameras and camcorders ,Ebonyi,South East"
"18762,04/10/2013, 156.24 , 293.00 ,10,Store,No Discount,Kekule Touch Screen Phones SAW/On-wall M806 Black,Touch Screen Phones ,Cell phones,Akwa Ibom,South South"
"18765,19/05/2012, 7.23 , 23.00 ,10,Store,No Discount,Kekule Lifestyles Series - Big Button Cordless phone M800 White,Home & Office Phones,Cell phones,Benue,North Central"
"18766,26/05/2012, 157.85 , 179.99 ,10,Store,No Discount,Kekule DVD 12-Inch Player Portable M400 Black,Movie DVD,""Music, Movies and Audio Books"",Cross River,South South"
"18767,27/09/2012, 14.39 , 26.99 ,10,Store,No Discount,Kekule KSU-less key system M38 Black,Home & Office Phones,Cell phones,Ebonyi,South East"
"18769,13/06/2014, 4.27 , 22.99 ,12,Store,No Discount,Kekule Multi-line phones M30 Grey,Home & Office Phones,Cell phones,Bauchi,North East"
"18770,22/09/2014, 188.61 , 329.00 ,10,Store,No Discount,Kekule Home Theater System 2.1 Channel M1210 Brown,Home Theater System,TV and Video,Anambra,South East"
"18771,19/10/2013, 296.88 , 360.00 ,13,Catalog,Winners Promotion,Kekule Home Theater System 2.1 Channel M1230 Silver,Home Theater System,TV and Video,Ebonyi,South East"
"18772,08/06/2014, 438.99 , 758.00 ,12,Store,No Discount,WWI Laptop15.4W M0156 White,Laptops,Computers,Anambra,South East"
"18774,14/10/2012, 932.95 ,"" 2,295.00 "",13,Store,Winners Promotion,Proseware Projector 1080p LCD86 Silver,Projectors & Screens,Computers,Kaduna,North West"
"18775,02/09/2014, 4.50 , 13.89 ,10,Store,No Discount,Kekule DVD 58 DVD Storage Binder M55 Black,Movie DVD,""Music, Movies and Audio Books"",Kebbi,North West"
"18776,13/11/2014, 94.08 , 269.95 ,26,Store,Winners Promotion,Simpson Desktop PC1.60 ED160 Brown,Desktops,Computers,Ebonyi,South East"
"18777,01/01/2012, 37.16 , 198.00 ,9,Reseller,Deeper Promotion,A. Datum Point Shoot Digital Camera M500 Pink,Digital Cameras,Cameras and camcorders ,Delta,South South"
"18778,29/01/2013, 11.71 , 29.90 ,9,Store,Hammartan Promotion,Kekule USB 2.0 Dock Station docking station M800 Grey,Computers Accessories,Computers,Osun,South West"
"18779,11/02/2014, 37.12 , 181.00 ,9,Store,Deeper Promotion,WWI 2GB Spy Video Recorder Pen M300 Blue,Recording Pen,Audio,Borno,North East"
"18781,10/05/2013, 114.98 , 329.00 ,10,Store,No Discount,Kekule Home Theater System 2.1 Channel M1210 White,Home Theater System,TV and Video,Ebonyi,South East"
"18782,05/06/2013, 101.04 , 267.00 ,12,Store,Adventist Promotion,The Phone Company Smart phones Unlocked M300 White,Smart phones & PDAs ,Cell phones,Edo,South South"
"18783,12/03/2014, 18.77 , 27.90 ,10,Store,No Discount,Kekule Enhanced Capacity Battery M800 Grey,Computers Accessories,Computers,Edo,South South"
"18784,15/05/2014, 272.11 , 436.20 ,12,Store,Easter Promotion,""Fabrikam SLR Camera 35"""" X358 Blue"",Digital SLR Cameras,Cameras and camcorders ,Delta,South South"
"18786,29/09/2014, 19.06 , 56.90 ,20,Store,No Discount,SV 8xDVD E130 Black,VCD & DVD,TV and Video,FCT,Federal Capital Territory"
"18788,23/12/2011, 2.08 , 126.90 ,9,Store,Deeper Promotion,SV 16xDVD M360 Black,VCD & DVD,TV and Video,Ekiti,South West"
"18789,02/01/2013, 61.28 , 819.00 ,9,Store,Deeper Promotion,WWI LCD24 X300 Black,Monitors,Computers,Borno,North East"
"18792,02/06/2012, 14.25 , 22.99 ,10,Store,No Discount,Kekule Waterproof Accessory Handset and Charging Cradle M609 Black,Home & Office Phones,Cell phones,Edo,South South"
"18793,26/06/2012, 58.76 , 119.99 ,5,Store,No Discount,""Simpson 13"""" Color TV E25 White"",Televisions,TV and Video,Adamawa,North East"
"18796,23/07/2013, 14.35 , 44.00 ,9,Store,August Promotion,SV Keyboard E10 Silver,Computers Accessories,Computers,Zamfara,North West"
"18797,23/06/2013, 422.84 , 999.00 ,36,Online,Adventist Promotion,Proseware Projector 720p DLP56 White,Projectors & Screens,Computers,Ebonyi,South East"
"18798,13/03/2014, 88.49 , 229.00 ,20,Catalog,No Discount,The Phone Company Microsoft Windows Mobile M200 White,Smart phones & PDAs ,Cell phones,Ebonyi,South East"
"18800,15/02/2012, 149.85 , 180.00 ,4,Online,Deeper Promotion,Fabrikam Social videographer 1'' 25mm E400 Black,Camcorders,Cameras and camcorders ,Ebonyi,South East"
"18801,14/01/2014, 122.12 , 679.00 ,18,Online,Hammartan Promotion,Proseware LCD22W M2001 Black,Monitors,Computers,Kwara,North Central"
"18805,31/10/2013, 53.68 , 290.00 ,24,Online,Convention Promotion,A. Datum Super-zoom Digital Camera X300 Black,Digital Cameras,Cameras and camcorders ,Nasarawa,North Central"
"18807,14/09/2014, 662.32 , 850.00 ,20,Online,No Discount,Fabrikam Business Videographer 2/3'' 17mm M280 Black,Camcorders,Cameras and camcorders ,Kwara,North Central"
"18808,19/10/2012, 356.95 , 382.95 ,8,Store,Convention Promotion,Simpson Laptop12 M1201 Red,Laptops,Computers,Ogun,South West"
"18809,02/09/2013, 1.50 , 165.00 ,20,Online,No Discount,A. Datum Ultra Compact Digital Camera M190 Green,Digital Cameras,Cameras and camcorders ,Kwara,North Central"
"18811,09/12/2011, 2.67 , 19.95 ,9,Store,Deeper Promotion,Kekule Car power adapter M90 White,Computers Accessories,Computers,Edo,South South"
"18812,21/02/2012, 62.29 , 109.00 ,9,Store,Deeper Promotion,SV 16xDVD M330 Black,VCD & DVD,TV and Video,Edo,South South"
"18814,26/01/2013, 4.19 , 19.99 ,9,Store,Deeper Promotion,Kekule General Carrying Case E304 Blue,Cameras & Camcorders Accessories,Cameras and camcorders ,Edo,South South"
"18815,22/03/2012, 30.08 , 190.00 ,4,Store,Hammartan Promotion,Kekule Screen 100in E010 White,Projectors & Screens,Computers,Oyo,South West"
"18816,25/06/2012, 223.53 , 319.00 ,12,Store,Adventist Promotion,SV Car Video TFT7 M7002 Silver,Car Video,TV and Video,Borno,North East"
"18817,27/09/2012, 201.94 , 566.00 ,10,Store,No Discount,""Fabrikam Home and Vacation Moviemaker 1/2"""" 3mm M300 Orange"",Camcorders,Cameras and camcorders ,Imo,South East"
"18819,04/01/2012, 78.15 , 188.00 ,18,Catalog,Deeper Promotion,A. Datum All in One Digital Camera M200 Silver,Digital Cameras,Cameras and camcorders ,Ebonyi,South East"
"18820,29/01/2013, 395.75 , 500.00 ,9,Store,Deeper Promotion,SV Car Video LCD7W M7080 Brown,Car Video,TV and Video,Delta,South South"
"18822,16/07/2012, 139.46 , 186.90 ,24,Online,Adventist Promotion,A. Datum Bridge Digital Camera M300 Orange,Digital Cameras,Cameras and camcorders ,Ebonyi,South East"
"18825,28/11/2013, 399.55 , 619.00 ,8,Store,Convention Promotion,WWI LCD22 M2002 White,Monitors,Computers,Oyo,South West"
"18826,29/11/2013, 843.23 ,"" 1,520.00 "",13,Store,Xmas Holiday Promotion,""Fabrikam Independent Filmmaker 2/3"""" 17mm X100 Blue"",Camcorders,Cameras and camcorders ,Enugu,South East"
"18828,18/04/2013, 123.32 , 338.00 ,10,Store,No Discount,""A. Datum SLR Camera 35"""" M358 Silver"",Digital SLR Cameras,Cameras and camcorders ,Edo,South South"
"18829,21/12/2011, 45.52 , 49.96 ,4,Store,Deeper Promotion,Kekule Carrying Case E312 White,Cameras & Camcorders Accessories,Cameras and camcorders ,Kaduna,North West"
"18830,21/02/2012, 44.35 , 179.99 ,24,Online,New Year Promotion,SV DVD 12-Inch Player Portable M400 Black,Movie DVD,""Music, Movies and Audio Books"",Nasarawa,North Central"
"18832,01/03/2013, 73.21 , 99.00 ,12,Store,New Year Promotion,WWI LCD17 E200 Black,Monitors,Computers,Jigawa,North West"
"18833,10/12/2013, 113.48 , 627.00 ,13,Reseller,Xmas Holiday Promotion,A. Datum SLR Camera X140 Pink,Digital SLR Cameras,Cameras and camcorders ,Kwara,North Central"
"18836,23/11/2013, 313.97 , 329.00 ,13,Online,Winners Promotion,Kekule Home Theater System 2.1 Channel M1210 Silver,Home Theater System,TV and Video,Ebonyi,South East"
"18838,02/12/2012, 76.86 , 308.00 ,13,Store,Winners Promotion,The Phone Company Touch Screen Phones Capacitive M908 Black,Touch Screen Phones ,Cell phones,Edo,South South"
"18839,13/04/2013, 3.54 , 78.00 ,10,Store,No Discount,Proseware Ink Jet Fax Machine E100 White,""Printers, Scanners & Fax"",Computers,Delta,South South"
"18841,08/08/2014, 2.29 , 4.74 ,400,Store,No Discount,Kekule Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Pink,Cell phones Accessories,Cell phones,Edo,South South"
"18842,16/01/2012, 1.49 , 38.99 ,9,Store,Deeper Promotion,Kekule Private Automatic Branch Exchange M65 White,Home & Office Phones,Cell phones,Akwa Ibom,South South"
"18843,19/02/2014, 203.44 , 269.00 ,48,Online,New Year Promotion,SV Car Video TFT6.2W E6282 Black,Car Video,TV and Video,Nasarawa,North Central"
"18844,11/04/2012, 37.77 , 129.00 ,6,Store,Easter Promotion,Simpson LCD17W E203 Black,Monitors,Computers,Nasarawa,North Central"
"18845,01/07/2012, 34.13 , 199.00 ,12,Catalog,Adventist Promotion,SV Car Video AM/FM E1000 Silver,Car Video,TV and Video,Ebonyi,South East"
"18846,17/08/2012, 3.71 , 35.99 ,12,Store,Adventist Promotion,Kekule 4 Handset Cordless Phone System M86 Grey,Home & Office Phones,Cell phones,Edo,South South"
"18847,01/10/2012, 205.11 , 627.00 ,10,Store,No Discount,A. Datum SLR Camera X135 Black,Digital SLR Cameras,Cameras and camcorders ,Edo,South South"
"18849,06/03/2013, 640.13 ,"" 1,299.00 "",12,Store,New Year Promotion,Simpson Laptop19W X1980 White,Laptops,Computers,Adamawa,North East"
"18853,03/05/2012, 83.69 , 129.00 ,5,Store,No Discount,Proseware LCD17W E202 White,Monitors,Computers,Zamfara,North West"
"18854,07/09/2012, 341.73 , 627.00 ,10,Store,No Discount,A. Datum SLR Camera X135 Black,Digital SLR Cameras,Cameras and camcorders ,Borno,North East"
"18856,12/08/2014, 0.64 , 12.99 ,20,Store,No Discount,SV DVD Movies E100 Yellow,Movie DVD,""Music, Movies and Audio Books"",Delta,South South"
"18857,20/10/2014, 179.80 , 588.00 ,13,Store,Winners Promotion,""A. Datum SLR Camera 35"""" X358 Black"",Digital SLR Cameras,Cameras and camcorders ,Ebonyi,South East"
"18859,12/02/2012, 7.09 , 129.00 ,12,Online,New Year Promotion,WWI LCD17W E200 Black,Monitors,Computers,Nasarawa,North Central"
"18860,10/12/2012, 352.44 , 632.00 ,9,Store,Deeper Promotion,Kekule SLR Camera X145 Pink,Digital SLR Cameras,Cameras and camcorders ,Osun,South West"
"18862,06/04/2012, 253.55 , 499.00 ,10,Catalog,No Discount,Kekule Projector 480p M481 White,Projectors & Screens,Computers,Ebonyi,South East"
"18863,19/09/2012, 22.51 , 299.00 ,5,Store,No Discount,Litware Home Theater System 2.1 Channel E210 Silver,Home Theater System,TV and Video,Borno,North East"
"18864,30/06/2013, 151.43 , 238.00 ,12,Store,Adventist Promotion,The Phone Company PDA Phone Unlocked 3.7 inches M510 White,Smart phones & PDAs ,Cell phones,Ebonyi,South East"
"18866,12/06/2012, 302.46 , 382.95 ,24,Online,No Discount,Simpson Laptop12 M1201 Red,Laptops,Computers,Kwara,North Central"
"18867,29/11/2014, 160.99 , 196.90 ,26,Reseller,Winners Promotion,A. Datum SLR-like Digital Camera M400 Orange,Digital Cameras,Cameras and camcorders ,Delta,South South"
"18869,06/05/2012, 93.34 , 200.00 ,5,Store,No Discount,""Simpson 20"""" Analog CRT TV E45 Silver"",Televisions,TV and Video,Ekiti,South West"
"18872,03/10/2012, 99.09 , 159.99 ,10,Store,No Discount,SV DVD 9-Inch Player Portable M300 White,Movie DVD,""Music, Movies and Audio Books"",Benue,North Central"
"18873,26/09/2013, 46.05 , 312.00 ,8,Online,Convention Promotion,A. Datum SLR Camera M142 Orange,Digital SLR Cameras,Cameras and camcorders ,Nasarawa,North Central"
"18874,30/12/2013, 11.76 , 49.96 ,18,Store,Deeper Promotion,Kekule Carrying Case E312 Pink,Cameras & Camcorders Accessories,Cameras and camcorders ,Edo,South South"
"18875,07/09/2012, 99.33 , 160.00 ,5,Store,No Discount,Fabrikam Social Videographer 2/3'' 17mm E100 Black,Camcorders,Cameras and camcorders ,Delta,South South"
"18876,03/11/2012, 31.92 , 119.99 ,6,Store,Winners Promotion,""Simpson 13"""" Color TV E25 Silver"",Televisions,TV and Video,Edo,South South"
"18877,07/09/2013, 118.49 , 229.00 ,20,Reseller,No Discount,WWI Projector 480p LCD12 White,Projectors & Screens,Computers,Delta,South South"
"18878,05/11/2013, 980.38 ,"" 1,560.00 "",13,Store,Winners Promotion,Fabrikam Independent Filmmaker 1/3'' 8.5mm X200 Grey,Camcorders,Cameras and camcorders ,Rivers,South South"
"18879,04/01/2014, 100.52 , 118.00 ,13,Store,Xmas Holiday Promotion,Proseware Laser Fax Printer M250 Green,""Printers, Scanners & Fax"",Computers,Kebbi,North West"
"18881,30/11/2012, 92.74 , 102.00 ,6,Store,Winners Promotion,Proseware Photo Inkjet Printer E290 Green,""Printers, Scanners & Fax"",Computers,Cross River,South South"
"18882,08/03/2013, 71.94 , 168.00 ,10,Store,No Discount,""Fabrikam Social Videographer 1/3"""" 8.5mm E200 Blue"",Camcorders,Cameras and camcorders ,Cross River,South South"
"18883,15/07/2013, 370.64 , 699.00 ,18,Online,August Promotion,Litware Home Theater System 5.1 Channel M511 Brown,Home Theater System,TV and Video,Nasarawa,North Central"
"18884,23/04/2014, 158.49 , 267.00 ,12,Store,Easter Promotion,The Phone Company Smart phones Unlocked M300 Gold,Smart phones & PDAs ,Cell phones,Bauchi,North East"
"18885,30/09/2013, 2.62 , 139.00 ,16,Online,Convention Promotion,Kekule Screen 85in E085 Silver,Projectors & Screens,Computers,Nasarawa,North Central"
"18886,29/05/2012, 240.89 , 310.00 ,12,Online,Easter Promotion,The Phone Company Smart phones Unlocked International M800 Grey,Smart phones & PDAs ,Cell phones,Kwara,North Central"
"18888,07/08/2014, 494.00 , 665.00 ,12,Store,Adventist Promotion,""Fabrikam Home and Vacation Moviemaker 2/3"""" 17mm M103 Blue"",Camcorders,Cameras and camcorders ,Edo,South South"
"18889,29/09/2013, 16.32 , 24.99 ,10,Reseller,No Discount,Kekule Mini Battery Charger Kit E320 Red,Cameras & Camcorders Accessories,Cameras and camcorders ,Delta,South South"
"18890,16/01/2012, 135.61 ,"" 1,299.00 "",9,Store,Deeper Promotion,WWI Laptop19W X0196 Blue,Laptops,Computers,Edo,South South"
"18891,28/04/2012, 208.22 , 269.00 ,5,Store,No Discount,SV Car Video TFT6.2W E6282 Silver,Car Video,TV and Video,Kaduna,North West"
"18892,14/06/2013, 1.36 , 2.94 ,240,Store,Adventist Promotion,Reusable Phone Screen Protector E120,Cell phones Accessories,Cell phones,Zamfara,North West"
"18894,17/08/2014, 14.33 , 43.81 ,12,Store,Adventist Promotion,Kekule Expandable 4-Handset Cordless Phone System M206 Grey,Home & Office Phones,Cell phones,Borno,North East"
"18899,29/06/2013, 26.77 , 35.99 ,10,Store,No Discount,Kekule 4 Handset Cordless Phone System M86 Black,Home & Office Phones,Cell phones,Jigawa,North West"
"18903,20/09/2014, 51.57 , 329.00 ,10,Store,No Discount,Kekule Home Theater System 2.1 Channel M1210 Black,Home Theater System,TV and Video,Borno,North East"
"18904,20/11/2014, 231.88 , 619.00 ,13,Store,Xmas Holiday Promotion,Proseware LCD22 M2000 Black,Monitors,Computers,Katsina,North West"
"18906,02/02/2013, 14.24 , 59.99 ,9,Store,Hammartan Promotion,Kekule 4G MP3 Player E400 Orange,MP4&MP3,Audio,Akwa Ibom,South South"
"18907,01/03/2013, 118.98 , 139.00 ,18,Online,Hammartan Promotion,WWI Screen 85in E1010 White,Projectors & Screens,Computers,Kwara,North Central"
"18909,15/09/2012, 93.82 , 358.00 ,20,Store,No Discount,""Kekule SLR Camera 35"""" M358 Silver"",Digital SLR Cameras,Cameras and camcorders ,Akwa Ibom,South South"
"18912,23/05/2014, 341.70 , 627.00 ,10,Store,No Discount,A. Datum SLR Camera X138 Silver Grey,Digital SLR Cameras,Cameras and camcorders ,Zamfara,North West"
"18913,28/07/2014, 25.73 , 37.95 ,24,Store,Adventist Promotion,NT Bluetooth Active Headphones E202 Red,Bluetooth Headphones,Audio,Edo,South South"
"18914,03/11/2013, 10.97 , 16.00 ,13,Store,Winners Promotion,Kekule Phone for MSN E200 White,Home & Office Phones,Cell phones,Edo,South South"
"18915,03/12/2013, 13.65 , 14.99 ,260,Store,Xmas Holiday Promotion,Kekule Rubberized Skin BlackBerry E100 Black,Cell phones Accessories,Cell phones,Benue,North Central"
"18916,10/01/2013, 94.32 , 116.00 ,12,Store,New Year Promotion,Proseware Mobile Receipt and Document Scanner M200 Grey,""Printers, Scanners & Fax"",Computers,Ogun,South West"
"18917,12/03/2012, 193.79 , 290.00 ,9,Online,Hammartan Promotion,The Phone Company Pen Touch Screen Phones M320 Gold,Touch Screen Phones ,Cell phones,Kwara,North Central"
"18919,23/07/2013, 202.85 , 329.00 ,12,Store,Adventist Promotion,Kekule Home Theater System 4.1 Channel M1410 Black,Home Theater System,TV and Video,Delta,South South"
"18922,17/12/2011, 128.91 , 645.00 ,13,Reseller,Xmas Holiday Promotion,Fabrikam SLR Camera X147 Silver,Digital SLR Cameras,Cameras and camcorders ,Kwara,North Central"
"18924,26/02/2013, 84.06 , 190.00 ,9,Online,Hammartan Promotion,Proseware Screen 100in M1609 Silver,Projectors & Screens,Computers,Kwara,North Central"
"18925,16/12/2013, 67.03 , 159.00 ,9,Store,Deeper Promotion,Proseware Photo Ink Jet Printer M100 Black,""Printers, Scanners & Fax"",Computers,Borno,North East"
"18927,30/05/2013, 67.25 , 169.00 ,10,Store,No Discount,Proseware Ink Jet All in one M300 Black,""Printers, Scanners & Fax"",Computers,Kaduna,North West"
"18931,09/02/2012, 1.21 , 2.94 ,120,Store,New Year Promotion,Reusable Phone Screen Protector E120,Cell phones Accessories,Cell phones,Adamawa,North East"
"18933,18/05/2012, 22.47 , 42.00 ,10,Catalog,No Discount,Kekule Integrated Business Phone With card L10 White,Home & Office Phones,Cell phones,Ebonyi,South East"
"18934,26/06/2014, 3.34 , 330.00 ,24,Store,Adventist Promotion,Fabrikam Laptop14.1 E4101 Red,Laptops,Computers,Edo,South South"
"18935,03/09/2012, 24.22 , 228.00 ,9,Store,August Promotion,Proseware Color Ink Jet Fax with 5.8 GHz Cordless Handset X250 White,""Printers, Scanners & Fax"",Computers,Kwara,North Central"
"18937,03/04/2013, 4.72 , 19.99 ,12,Reseller,New Year Promotion,Kekule General Carrying Case E304 White,Cameras & Camcorders Accessories,Cameras and camcorders ,Ogun,South West"
"18940,17/12/2011, 217.25 , 329.00 ,13,Store,Xmas Holiday Promotion,Kekule Home Theater System 4.1 Channel M1410 Brown,Home Theater System,TV and Video,Kebbi,North West"
"18941,08/03/2012, 40.92 , 55.00 ,5,Store,No Discount,SV 2GB Laptop memory E800 Black,Computers Accessories,Computers,Zamfara,North West"
